image,error_type,gt_label,pred_label,iou,stage1_confidence,stage2_confidence
light_09_spur_05_1_600.jpg,missed_detection,spur,,0.000000,,
light_09_spurious_copper_02_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_09_spurious_copper_03_2_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_09_spurious_copper_06_2_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_09_spurious_copper_06_2_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_09_spurious_copper_10_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_10_missing_hole_04_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_10_missing_hole_04_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_10_missing_hole_04_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_10_mouse_bite_05_3_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_10_mouse_bite_05_3_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_10_mouse_bite_05_3_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_10_open_circuit_01_1_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_01_4_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_01_4_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_01_4_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_01_4_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_02_1_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_02_1_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_02_1_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_02_1_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_03_2_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_03_2_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_03_2_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_open_circuit_03_2_600.jpg,missed_detection,open_circuit,,0.000000,,
light_10_short_01_1_600.jpg,missed_detection,short,,0.000000,,
light_10_short_02_5_600.jpg,missed_detection,short,,0.000000,,
light_10_short_02_5_600.jpg,missed_detection,short,,0.000000,,
light_10_short_02_5_600.jpg,missed_detection,short,,0.000000,,
light_10_short_02_5_600.jpg,missed_detection,short,,0.000000,,
light_10_short_04_5_600.jpg,missed_detection,short,,0.000000,,
light_10_short_04_5_600.jpg,missed_detection,short,,0.000000,,
light_10_spur_02_1_600.jpg,missed_detection,spur,,0.000000,,
light_10_spur_02_1_600.jpg,missed_detection,spur,,0.000000,,
light_10_spur_02_1_600.jpg,missed_detection,spur,,0.000000,,
light_10_spurious_copper_02_4_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_10_spurious_copper_02_4_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_10_spurious_copper_03_2_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_11_missing_hole_04_4_600.jpg,missed_detection,missing_hole,,0.000000,,
light_11_missing_hole_08_3_600.jpg,missed_detection,missing_hole,,0.000000,,
light_11_missing_hole_08_3_600.jpg,missed_detection,missing_hole,,0.000000,,
light_11_missing_hole_08_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_11_missing_hole_08_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_11_missing_hole_08_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_11_missing_hole_08_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_11_missing_hole_08_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_11_mouse_bite_05_3_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_11_mouse_bite_07_4_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_11_mouse_bite_07_4_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_11_mouse_bite_07_4_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_11_mouse_bite_08_4_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_11_mouse_bite_08_4_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_11_mouse_bite_08_4_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_11_open_circuit_06_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_06_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_07_2_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_08_3_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_08_3_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_08_3_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_08_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_08_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_08_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_08_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_08_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_open_circuit_09_3_600.jpg,missed_detection,open_circuit,,0.000000,,
light_11_short_02_3_600.jpg,missed_detection,short,,0.000000,,
light_11_short_03_1_600.jpg,missed_detection,short,,0.000000,,
light_11_short_03_1_600.jpg,missed_detection,short,,0.000000,,
light_11_short_03_1_600.jpg,missed_detection,short,,0.000000,,
light_11_short_03_1_600.jpg,missed_detection,short,,0.000000,,
light_11_short_07_2_600.jpg,missed_detection,short,,0.000000,,
light_11_short_07_2_600.jpg,missed_detection,short,,0.000000,,
light_11_short_07_2_600.jpg,missed_detection,short,,0.000000,,
light_11_short_07_2_600.jpg,missed_detection,short,,0.000000,,
light_11_spur_02_1_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_02_1_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_02_1_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_02_4_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_02_4_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_07_1_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_07_1_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_07_1_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_09_4_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_09_4_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_10_4_600.jpg,missed_detection,spur,,0.000000,,
light_11_spur_10_4_600.jpg,missed_detection,spur,,0.000000,,
light_11_spurious_copper_06_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_11_spurious_copper_06_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_11_spurious_copper_06_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_11_spurious_copper_10_4_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_11_spurious_copper_10_4_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_11_spurious_copper_10_4_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_missing_hole_04_1_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_04_1_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_07_1_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_07_1_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_07_4_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_07_4_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_08_2_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_08_2_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_3_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_3_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_3_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_4_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_4_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_4_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_missing_hole_10_5_600.jpg,missed_detection,missing_hole,,0.000000,,
light_12_mouse_bite_01_2_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_01_2_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_05_5_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_05_5_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_05_5_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_05_5_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_07_1_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_08_1_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_08_1_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_mouse_bite_08_1_600.jpg,missed_detection,mouse_bite,,0.000000,,
light_12_open_circuit_02_4_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_open_circuit_05_2_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_open_circuit_05_2_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_open_circuit_05_2_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_open_circuit_09_1_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_open_circuit_09_1_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_open_circuit_10_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_open_circuit_10_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_open_circuit_10_5_600.jpg,missed_detection,open_circuit,,0.000000,,
light_12_short_01_1_600.jpg,missed_detection,short,,0.000000,,
light_12_short_01_2_600.jpg,missed_detection,short,,0.000000,,
light_12_short_01_2_600.jpg,missed_detection,short,,0.000000,,
light_12_short_01_2_600.jpg,missed_detection,short,,0.000000,,
light_12_short_01_5_600.jpg,missed_detection,short,,0.000000,,
light_12_short_01_5_600.jpg,missed_detection,short,,0.000000,,
light_12_short_02_3_600.jpg,missed_detection,short,,0.000000,,
light_12_short_02_3_600.jpg,missed_detection,short,,0.000000,,
light_12_short_02_3_600.jpg,missed_detection,short,,0.000000,,
light_12_short_02_3_600.jpg,missed_detection,short,,0.000000,,
light_12_short_02_4_600.jpg,missed_detection,short,,0.000000,,
light_12_short_02_4_600.jpg,missed_detection,short,,0.000000,,
light_12_short_05_2_600.jpg,missed_detection,short,,0.000000,,
light_12_short_05_2_600.jpg,missed_detection,short,,0.000000,,
light_12_short_09_4_600.jpg,missed_detection,short,,0.000000,,
light_12_short_09_4_600.jpg,missed_detection,short,,0.000000,,
light_12_short_09_4_600.jpg,missed_detection,short,,0.000000,,
light_12_spur_09_2_600.jpg,missed_detection,spur,,0.000000,,
light_12_spur_09_2_600.jpg,missed_detection,spur,,0.000000,,
light_12_spurious_copper_05_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_05_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_05_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_07_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_07_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_07_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_07_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_07_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_07_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_07_4_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_07_4_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_10_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_10_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_10_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_10_5_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_10_5_600.jpg,missed_detection,spurious_copper,,0.000000,,
light_12_spurious_copper_10_5_600.jpg,missed_detection,spurious_copper,,0.000000,,
rotation_270_light_01_open_circuit_13_3_600.jpg,missed_detection,open_circuit,,0.000000,,
rotation_270_light_01_spurious_copper_08_1_600.jpg,misclassification,spurious_copper,spur,0.695115,0.703960,0.945312
rotation_270_light_01_spurious_copper_12_1_600.jpg,false_positive_detection,,spur,0.000000,0.743706,0.921387
rotation_270_light_01_spurious_copper_12_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
rotation_270_light_04_missing_hole_04_2_600.jpg,false_positive_detection,,missing_hole,0.000000,0.738725,0.955566
rotation_270_light_04_mouse_bite_07_5_600.jpg,false_positive_detection,,mouse_bite,0.000000,0.777349,0.958984
rotation_270_light_04_mouse_bite_17_1_600.jpg,misclassification,mouse_bite,spurious_copper,0.593489,0.839179,0.937012
rotation_270_light_04_short_14_3_600.jpg,false_positive_detection,,short,0.000000,0.709160,0.962402
rotation_270_light_04_short_16_5_600.jpg,false_positive_detection,,short,0.000000,0.417459,0.962402
rotation_270_light_06_mouse_bite_02_2_600.jpg,false_positive_detection,,mouse_bite,0.000000,0.773402,0.786133
rotation_270_light_06_spurious_copper_04_3_600.jpg,misclassification,spurious_copper,spur,0.811125,0.673740,0.854492
rotation_270_light_07_spurious_copper_04_2_600.jpg,misclassification,spurious_copper,spur,0.867757,0.838873,0.564941
rotation_270_light_08_mouse_bite_06_3_600.jpg,false_positive_detection,,mouse_bite,0.000000,0.665731,0.963379
rotation_270_light_08_spurious_copper_04_3_600.jpg,missed_detection,spurious_copper,,0.000000,,
rotation_270_light_08_spurious_copper_06_4_600.jpg,misclassification,spurious_copper,spur,0.924180,0.834853,0.548340
rotation_270_light_08_spurious_copper_06_4_600.jpg,misclassification,spurious_copper,spur,0.822444,0.813709,0.748535
rotation_270_light_09_spurious_copper_05_1_600.jpg,misclassification,spurious_copper,spur,0.817077,0.858095,0.619141
rotation_270_light_09_spurious_copper_05_1_600.jpg,misclassification,spurious_copper,spur,0.892730,0.846883,0.530273
rotation_270_light_10_spur_03_3_600.jpg,misclassification,spur,short,0.884789,0.824714,0.549805
rotation_270_light_10_spurious_copper_05_5_600.jpg,false_positive_detection,,spurious_copper,0.000000,0.795291,0.800781
rotation_270_light_11_missing_hole_04_5_600.jpg,false_positive_detection,,missing_hole,0.000000,0.839684,0.941895
rotation_270_light_12_short_04_4_600.jpg,false_positive_detection,,short,0.000000,0.791867,0.938965
rotation_270_light_12_spurious_copper_08_3_600.jpg,false_positive_detection,,spurious_copper,0.000000,0.573116,0.941406
rotation_270_light_12_spurious_copper_10_2_600.jpg,misclassification,spurious_copper,spur,0.737170,0.793570,0.491943
rotation_270_light_12_spurious_copper_10_3_600.jpg,misclassification,spurious_copper,spur,0.806106,0.856684,0.754883
rotation_270_light_12_spurious_copper_10_3_600.jpg,misclassification,spurious_copper,spur,0.774982,0.834681,0.567871
rotation_270_light_12_spurious_copper_10_5_600.jpg,misclassification,spurious_copper,spur,0.773711,0.857149,0.672852
rotation_90_light_01_open_circuit_13_3_600.jpg,missed_detection,open_circuit,,0.000000,,
rotation_90_light_01_spur_15_1_600.jpg,false_positive_detection,,spur,0.000000,0.265399,0.782227
rotation_90_light_01_spurious_copper_07_1_600.jpg,misclassification,spurious_copper,spur,0.880610,0.845083,0.756348
rotation_90_light_01_spurious_copper_07_1_600.jpg,misclassification,spurious_copper,spur,0.780215,0.823390,0.830078
rotation_90_light_01_spurious_copper_08_3_600.jpg,misclassification,spurious_copper,spur,0.982619,0.836051,0.910645
rotation_90_light_01_spurious_copper_12_1_600.jpg,false_positive_detection,,spur,0.000000,0.716579,0.839844
rotation_90_light_01_spurious_copper_12_1_600.jpg,missed_detection,spurious_copper,,0.000000,,
rotation_90_light_04_mouse_bite_15_2_600.jpg,misclassification,mouse_bite,spurious_copper,0.840463,0.849733,0.830566
rotation_90_light_04_spurious_copper_11_4_600.jpg,misclassification,spurious_copper,spur,0.843668,0.828890,0.722656
rotation_90_light_05_spur_07_4_600.jpg,false_positive_detection,,spur,0.000000,0.787525,0.952148
rotation_90_light_06_missing_hole_03_2_600.jpg,false_positive_detection,,missing_hole,0.000000,0.809053,0.958008
rotation_90_light_06_open_circuit_04_2_600.jpg,false_positive_detection,,open_circuit,0.000000,0.765312,0.962891
rotation_90_light_06_open_circuit_09_2_600.jpg,misclassification,open_circuit,mouse_bite,0.793614,0.806228,0.401367
rotation_90_light_06_spurious_copper_04_1_600.jpg,misclassification,spurious_copper,spur,0.930737,0.815876,0.919434
rotation_90_light_06_spurious_copper_05_4_600.jpg,misclassification,spurious_copper,spur,0.885485,0.763466,0.403320
rotation_90_light_06_spurious_copper_06_4_600.jpg,misclassification,spurious_copper,spur,0.822549,0.838166,0.540039
rotation_90_light_06_spurious_copper_07_4_600.jpg,misclassification,spurious_copper,spur,0.710903,0.790253,0.344727
rotation_90_light_06_spurious_copper_07_4_600.jpg,false_positive_detection,,spurious_copper,0.000000,0.793441,0.974609
rotation_90_light_06_spurious_copper_10_1_600.jpg,misclassification,spurious_copper,spur,0.777736,0.753536,0.631836
rotation_90_light_07_spurious_copper_08_3_600.jpg,false_positive_detection,,open_circuit,0.000000,0.608478,0.702148
rotation_90_light_07_spurious_copper_08_3_600.jpg,false_positive_detection,,open_circuit,0.000000,0.506636,0.600098
rotation_90_light_08_spur_05_1_600.jpg,false_positive_detection,,spur,0.000000,0.326337,0.964355
rotation_90_light_09_short_05_1_600.jpg,misclassification,short,spur,0.887339,0.825746,0.791504
rotation_90_light_10_open_circuit_05_3_600.jpg,false_positive_detection,,open_circuit,0.000000,0.736440,0.878418
rotation_90_light_10_short_04_2_600.jpg,missed_detection,short,,0.000000,,
rotation_90_light_10_short_05_3_600.jpg,missed_detection,short,,0.000000,,
rotation_90_light_10_spur_04_5_600.jpg,missed_detection,spur,,0.000000,,
rotation_90_light_10_spurious_copper_05_1_600.jpg,misclassification,spurious_copper,spur,0.789123,0.845160,0.425781
rotation_90_light_11_open_circuit_09_4_600.jpg,false_positive_detection,,open_circuit,0.000000,0.748570,0.965332
rotation_90_light_11_spur_09_5_600.jpg,false_positive_detection,,mouse_bite,0.000000,0.371165,0.539551
rotation_90_light_12_spurious_copper_09_3_600.jpg,misclassification,spurious_copper,spur,0.795306,0.799124,0.626465
